pid,price,link,name
B01LY8561H,990.00,http://www.amazon.in/Kechaoda-K116-Display-Charging-EARPHONE/dp/B01LY8561H,"Kechaoda K116 1.44 inch QQVGA Display Slim Card Size GSM Single SIM Keypad Mobile (Gold) (Only Mobile Phone & Charging Cable in Box, NO CHARGER OR EARPHONE)"
B01LZUWCQF,"12,990.00",http://www.amazon.in/leEco-2-x526-64-GB/dp/B01LZUWCQF,"LeEco Le2 X526 (Rose Gold, 64 GB)"
B01FM7ICGO,"19,490.00",http://www.amazon.in/Huawei-V100R001-Honor-Pearl-White/dp/B01FM7ICGO,Honor 8 (Pearl White)
B0727SCNPQ,949.00,http://www.amazon.in/Aqua-Fusion-Keypad-Recording-Feature/dp/B0727SCNPQ,Aqua Fusion - 2.4” Dual SIM Basic Keypad Mobile Phone with Auto Call Recording Feature - Black
B01K1R7GH6,"11,900.00",http://www.amazon.in/Samsung-Galaxy-Max-Tablet-Calling/dp/B01K1R7GH6,"Samsung Galaxy J Max Tablet (7 inch, 8GB,Wi-Fi+4G with Voice Calling), Gold"
B072R5X8D7,"15,999.00",http://www.amazon.in/Nubia-N2-5000mAh-Battery-Black/dp/B072R5X8D7,"Nubia N2 5000mAh Battery(Black Gold, 4GB+64GB)"
B071XXR6YH,"6,333.00",http://www.amazon.in/Xolo-Era-2X-Latte-Gold-2GB/dp/B071XXR6YH,"Xolo Era 2X (Latte-Gold, 2GB RAM)"
B01LY5T3H5,"4,650.00",http://www.amazon.in/Samsung-Z2-SM-Z200F-Black/dp/B01LY5T3H5,Samsung Z2 SM-Z200F (Black)
B073SB7J67,"17,990.00",http://www.amazon.in/Vivo-V5s-Energetic-Blue-offer/dp/B073SB7J67,Vivo V5s (Energetic Blue) with offer
B06XSC25LY,"1,099.00",http://www.amazon.in/Kall-4-57-Mobile-Phone-Combo/dp/B06XSC25LY,I Kall 4.57 cm (1.8 Inch) Mobile Phone Combo - K66 (Blue & Red)
B01M706649,"9,849.00",http://www.amazon.in/Gionee-P7-Max-Gold/dp/B01M706649,Gionee P7 Max (Gold)
B019MK8BSG,"1,599.00",http://www.amazon.in/Lava-KKT-40-Power-Plus/dp/B019MK8BSG,Lava KKT 40 Power Plus (Black-Blue)
B071J6VGVF,"1,799.00",http://www.amazon.in/Fox-Mobiles-mini-CleverPhone-Smartphone/dp/B071J6VGVF,Fox Mobiles mini 1 - The Super Slim CleverPhone That Works With Your Smartphone (Blue Colour)
B01N001DBG,699.00,http://www.amazon.in/Aqua-J1-Battery-Vibration-Earphones/dp/B01N001DBG,Aqua J1 - 1200 mAh Battery Slim Dual SIM Basic Keypad Mobile Phone with Vibration Feature & Free Earphones - Silver
B01N4DJD0H,799.00,http://www.amazon.in/Adcom-115-Dual-Phone-Black/dp/B01N4DJD0H,Adcom 115 Dual Sim Mobile Phone with Big Battery 1800mAH (Black & Blue)
B01ABYR6TC,,,Honor Holly2 Plus (Grey)
B01M0CJNVL,"41,399.00",http://www.amazon.in/Apple-iPhone-6s-Gold-32GB/dp/B01M0CJNVL,"Apple iPhone 6s (Gold, 32GB)"
B01MYZO50R,859.00,http://www.amazon.in/Lava-Captain-N1-Dark-Blue/dp/B01MYZO50R,Lava Captain N1 (Dark Blue)
B0716LX87P,"8,990.00",http://www.amazon.in/Panasonic-Eluga-3GB-RAM-32GB-ROM-16MP-Camera-5MP-Camera/dp/B0716LX87P,Panasonic Eluga Note 4G Volte (3GB_RAM_32GB_ROM_16MP Rear Camera_5MP Front Camera)
B01N9I55M9,"13,999.00",http://www.amazon.in/Lenovo-K6-Note-Dark-Grey/dp/B01N9I55M9,Lenovo K6 Note (Dark Grey)
B01A8DQSW2,"19,829.00",http://www.amazon.in/Moto-X-Force-Black-32GB/dp/B01A8DQSW2,"Moto X Force (Black, 32GB)"
B00TYIW9US,,,Micromax X1850 (Black)
B06Y1P4629,"9,990.00",http://www.amazon.in/Vivo-Y53-Crown-Gold/dp/B06Y1P4629,Vivo Y53 (Crown Gold)
B01DK5K8WG,,,"Xiaomi Redmi Note 3 (Silver, 32GB)"
B06XRBVC8Z,"15,900.00",http://www.amazon.in/Gionee-A1-Grey-64GB/dp/B06XRBVC8Z,"Gionee A1 (Grey, 64GB)"
B071WWJY7Z,"5,199.00",http://www.amazon.in/iVooMi-5-inch-3000mAh-VoLTE-Black/dp/B071WWJY7Z,"iVooMi Me1+ (5-inch HD IPS, 2+16GB, 3000mAh, 4G VoLTE, Ink Black)"
B016UPKCGU,,,"OnePlus X (Onyx, 16GB)"
B01LWNBCGM,"70,750.00",http://www.amazon.in/Apple-iPhone-Plus-Black-128GB/dp/B01LWNBCGM,"Apple iPhone 7 Plus (Black, 128GB)"
B01I6WKHDS,"9,978.00",http://www.amazon.in/Yu-Yunicorn-Gold-Rush-32/dp/B01I6WKHDS,"Yu Yunicorn (Gold Rush, 32 GB)"
B071RC52N6,"25,490.00",http://www.amazon.in/Apple-iPhone-SE-Gold-32GB/dp/B071RC52N6,"Apple iPhone SE (Gold, 32GB)"
B01LZKLPVQ,"48,950.00",http://www.amazon.in/Apple-iPhone-7-Gold-32GB/dp/B01LZKLPVQ,"Apple iPhone 7 (Gold, 32GB)"
B01FM8M39K,"18,500.00",http://www.amazon.in/Huawei-V100R001-Honor-Sunrise-Gold/dp/B01FM8M39K,Honor 8 (Sunrise Gold)
B01MDLGXG2,"2,700.00",http://www.amazon.in/Goodone-G230-Display-Keypad-Mobile/dp/B01MDLGXG2,"Goodone G230 Dual SIM (GSM + GSM) 2.8 inch TFT Display Keypad Mobile,(Gold)"
B071W6MZSM,"29,468.00",http://www.amazon.in/Sony-Xperia-XA1-Ultra-Dual/dp/B071W6MZSM,"Sony Xperia XA1 Ultra Dual (Black, 64GB)"
B06X3QGKB4,"1,799.00",http://www.amazon.in/Fox-Mobiles-mini-CleverPhone-Smartphone/dp/B06X3QGKB4,Fox Mobiles mini 1 - The Super Slim CleverPhone That Works With Your Smartphone
B01DDP838O,,,Coolpad A8 (Royal Gold)
B06WD19SRR,799.00,http://www.amazon.in/Aqua-Neo-Plus-Battery-Vibration/dp/B06WD19SRR,Aqua Neo Plus - 2000 mAh Battery Dual SIM Basic Keypad Mobile Phone with Vibration Feature - Black
B071NP9TBJ,"9,590.00",http://www.amazon.in/LeEco-X526-Rose-Certified-Refurbished/dp/B071NP9TBJ,"LeEco Le 2 X526 (Rose Gold, 32GB)(Certified Refurbished)"
B0163XS5BI,924.00,http://www.amazon.in/Intex-Auto-Call-Recording-Black/dp/B0163XS5BI,"Intex Eco 105 (Dual Sim,Black)"
B06XFQJFZ3,"5,895.00",http://www.amazon.in/Karbonn-Aura-Note-4G-RAM-16GB-ROM/dp/B06XFQJFZ3,Karbonn Aura Note 4G Volte_2GB RAM_16GB_ROM(Black)
B06XDB754R,940.00,http://www.amazon.in/Intex-Eco-A1-Black-Red/dp/B06XDB754R,Intex Eco A1+ (Black-Red)
B07418QRX6,"9,990.00",http://www.amazon.in/Oppo-A37-Gold-with-Offers/dp/B07418QRX6,Oppo A37 (Gold) with Offers
B01N7VRPZM,"31,900.00",http://www.amazon.in/Samsung-Galaxy-C9-Pro-Black/dp/B01N7VRPZM,"Samsung Galaxy C9 Pro (Black, 6GB RAM)"
B01MZ6CG46,"1,475.00",http://www.amazon.in/Lava-Spark-i7-White-Gold/dp/B01MZ6CG46,Lava Spark i7 (White-Gold)
B0745GF6G1,,,BRAND NEW 2017 EDITION NOKIA 105 SINGLE SIM MOBILE PHONE WHITE COLOR
B00CL4SOJC,"1,209.00",http://www.amazon.in/Karbonn-K9-Black-Red/dp/B00CL4SOJC,Karbonn K9 (Black-Red)
B06XGZX7G6,719.00,http://www.amazon.in/ADCOM-X4-LOVEE-MOBILE-Black/dp/B06XGZX7G6,Adcom X4 Dual Sim Mobile Phone with 1.3MP Camera (Black & Blue)
B01KCE4R1G,"1,083.00",http://www.amazon.in/Micromax-X590-Mobile-Phone-Keypad/dp/B01KCE4R1G,Micromax X590 Dual SIM Mobile Phone Keypad (Black)
B00SKMI0MA,"3,199.00",http://www.amazon.in/Karbonn-A6-Turbo-Black-Silver/dp/B00SKMI0MA,Karbonn A6 Turbo (Black + Silver 4GB)
B01C2T6HVM,,,"Xiaomi Redmi Note 3 (Dark Grey, 16GB)"
B01JZ76UZM,"15,588.00",http://www.amazon.in/Asus-Zenfone-ZE520KL-1A035IN-Black-32GB/dp/B01JZ76UZM,"Asus Zenfone 3 ZE520KL-1A035IN (Black, 32GB)"
B01DY4724K,"3,413.00",http://www.amazon.in/Micromax-Q346-Bolt-Grey/dp/B01DY4724K,Micromax Bolt Q346 (Grey)
B01J14O9K2,"11,900.00",http://www.amazon.in/Samsung-Galaxy-2016-SM-J710F-Black/dp/B01J14O9K2,"Samsung Galaxy J7 2016 SM-J710F (Black, 16GB)"
B0725M18N8,699.00,http://www.amazon.in/Forme-N9-Selfie-Camera-Phone/dp/B0725M18N8,Forme N9+ Selfie Camera Phone (Red)
B01LY4V6IM,"15,900.00",http://www.amazon.in/Samsung-Galaxy-Smartphone-Prime-SM-G610F/dp/B01LY4V6IM,"Samsung Galaxy J7 Prime SM-G610F (Gold, 16GB)"
B007RA3X7I,"1,230.00",http://www.amazon.in/Micromax-X1i2017-X1i-2017-Blue/dp/B007RA3X7I,Micromax X1i-2017 Blue
B071VTDGFK,"12,490.00",http://www.amazon.in/Vivo-Y55S-Crown-Gold-Offers/dp/B071VTDGFK,Vivo Y55S (Crown Gold) with Offers
B074182S5P,"14,990.00",http://www.amazon.in/Oppo-A57-Gold-with-Offers/dp/B074182S5P,Oppo A57 (Gold) with Offers
B01IP040SY,"7,999.00",http://www.amazon.in/TCL-562-Metal-Gold-VoLTE/dp/B01IP040SY,"TCL 562 (Metal Gold, VoLTE)"
B01MYPXSNA,599.00,http://www.amazon.in/KALL-Inch-Display-Mobile-Leather/dp/B01MYPXSNA,I KALL K20 1.8 Inch Display Dual Sim Mobile With Leather Back - Blue
B01618MY62,"10,880.00",http://www.amazon.in/Samsung-Galaxy-SM-J700F-Black-16GB/dp/B01618MY62,"Samsung Galaxy J7 SM-J700F (Black, 16GB)"
B00Y3CCB2G,959.00,http://www.amazon.in/Micromax-X072-White/dp/B00Y3CCB2G,Micromax X072 (White)
B01MYZO2QG,859.00,http://www.amazon.in/Lava-N1-Captain-Black-Red/dp/B01MYZO2QG,Lava Captain N1 (Black-Red)
B071CJS1FD,"36,500.00",http://www.amazon.in/LG-G6-LGH870DS-Ice-Platinum/dp/B071CJS1FD,LG G6 LGH870DS (Ice Platinum)
B016MFPFG0,"2,990.00",http://www.amazon.in/Easyfone-Indias-senior-citizen-friendly/dp/B016MFPFG0,Easyfone - India's most senior citizen friendly phone (Black)
B072V8TJ42,"15,999.00",http://www.amazon.in/Nubia-N2-5000mAh-Battery-Gold/dp/B072V8TJ42,"Nubia N2 5000mAh Battery(Gold, 4GB+64GB)"
B01MF5TFO7,825.00,http://www.amazon.in/iBall-CR2-Dual-Sim-Wireless/dp/B01MF5TFO7,iBall CR2 Dual Sim Wireless FM - Black Gold
B01JAK1WXE,"1,470.00",http://www.amazon.in/Karbonn-K451-Power-Coffee-Black/dp/B01JAK1WXE,Karbonn K451 Power (Coffee-Black)
B06XHL1244,"8,490.00",http://www.amazon.in/LETV-X507-Gold-Certified-Refurbished/dp/B06XHL1244,"LETV Le 1s X507 (Gold, 32GB)(Certified Refurbished)"
B01N7STVYA,857.00,http://www.amazon.in/Karbonn-K2-Boom-Box-Black/dp/B01N7STVYA,Karbonn K2 Boom Box (Black)
B06XR22JGB,"6,333.00",http://www.amazon.in/Xolo-Era-Black-Gun-Fingerprint-Sensor/dp/B06XR22JGB,"Xolo Era 2x (Black-Gun, 2GB, Fingerprint Sensor)"
B07417QJ76,"19,990.00",http://www.amazon.in/Oppo-F3-Gold-with-Offers/dp/B07417QJ76,Oppo F3 (Gold) with Offers
B01K221586,"12,433.00",http://www.amazon.in/Gionee-S6s-Latte-Gold/dp/B01K221586,Gionee S6s (Latte Gold)
B071G33PNC,"18,999.00",http://www.amazon.in/Nubia-Z17-Mini-Black-Gold-Memory/dp/B071G33PNC,"Nubia Z17 Mini (Black-Gold, 4GB RAM + 64GB Memory)"
B071SBQ7WS,"3,965.00",http://www.amazon.in/Support-Touch-screen-Internal-Memory-Smartphone/dp/B071SBQ7WS,Xifo Model YmR7 Volte 4G Jio Sim Support 5.0 ” Touch-screen 4G 1 GB RAM & 8 GB Internal Memory and 5 Mpix / 2 Mpix Hd Smartphone in White Colour
B01DDP7M36,"5,999.00",http://www.amazon.in/TCL-560-Metal-Gold-VoLTE/dp/B01DDP7M36,"TCL 560 (Metal Gold, VoLTE)"
B01FDMCO44,"9,220.00",http://www.amazon.in/Lenovo-K3NOTE-K3-Note-Black/dp/B01FDMCO44,Lenovo K3 Note (Black)
B06WRNGVV9,799.00,http://www.amazon.in/Aqua-Neo-Plus-Battery-Vibration/dp/B06WRNGVV9,Aqua Neo Plus - 2000 mAh Battery Dual SIM Basic Keypad Mobile Phone with Vibration Feature - Green
B07418J84K,"9,990.00",http://www.amazon.in/Oppo-A37-Grey-with-Offers/dp/B07418J84K,Oppo A37 (Grey) with Offers
B06ZYNG12N,"4,299.00",http://www.amazon.in/iVooMi-iV505-inch-VoLTE-Black/dp/B06ZYNG12N,"iVooMi iV505 (5 inch qHD, 4G VoLTE, Black)"
B01MDQAYH2,"8,449.00",http://www.amazon.in/LYF-F1-Lyf-Black/dp/B01MDQAYH2,Lyf F1 (Black)
B01GLCVFS6,"2,418.00",http://www.amazon.in/Micromax-Bolt-Supreme-Q300-Grey/dp/B01GLCVFS6,Micromax Bolt Supreme Q300 (Grey)
B072K6234R,"4,299.00",http://www.amazon.in/iVooMi-5-inch-3000mAh-VoLTE-Black/dp/B072K6234R,"iVooMi Me1 (5-inch HD IPS, 1+8GB, 3000mAh, 4G VoLTE, Black)"
B071FSX4W7,"1,690.00",http://www.amazon.in/Karbonn-K-Flip-Black-Language-Expandable/dp/B071FSX4W7,"Karbonn K-Flip (Black) - Stylish Dual SIM Flip Mobile Phone With Multi Language, Wireless FM Radio, Expandable Memory At Lowest Price"
B071P9HZPJ,"9,990.00",http://www.amazon.in/Vivo-1606-Matte-Black-Promotion/dp/B071P9HZPJ,Vivo Y53 (Matte Black) with offers
B016J1A3H8,"23,660.00",http://www.amazon.in/BlackBerry-PRD-60029-013-PRIV-BLACK/dp/B016J1A3H8,BlackBerry PRIV (BLACK)
B01BBZLQRS,599.00,http://www.amazon.in/Forme-N1-Forme-N1-Black-Gray/dp/B01BBZLQRS,Forme-N1-Black+Gray
B01KJENRUQ,"7,266.00",http://www.amazon.in/Yu-Yureka-S-Graphite-Grey/dp/B01KJENRUQ,Yu Yureka S (Graphite Grey)
B01MTTZWAU,"1,099.00",http://www.amazon.in/Kechaoda-Display-Single-Keypad-Mobile/dp/B01MTTZWAU,Kechaoda K116 1.44 inch QQVGA Display Slim Card Size GSM Single SIM Keypad Mobile (Black)
B01M3TBD4K,,,Karbonn K9 Staar
B01N7AG0AX,"17,280.00",http://www.amazon.in/Vivo-V5-Crown-gold-RAM/dp/B01N7AG0AX,"Vivo V5 (Crown gold, 32 GB) (4 GB RAM)"
B01M0B63MS,"22,900.00",http://www.amazon.in/Samsung-Galaxy-A9-Pro-Gold/dp/B01M0B63MS,Samsung Galaxy A9 Pro (Gold)
B01HTX2LNY,,,"Micromax Canvas Fire 5 Q386 Grey, 3G"
B013SS1Z3Q,,,Lava Iris Atom 2 (White)
B01MV52EKX,"5,699.00",http://www.amazon.in/Honor-Bee2-B-16-UTT-Bee2-Gold-8GB/dp/B01MV52EKX,"Honor Bee2 (Gold, 8GB)"
B00UTKPKHY,,,"Micromax Canvas Juice 2 AQ5001 (Silver, 8GB)"
B01N316KIR,"1,098.00",http://www.amazon.in/Kechaoda-Display-Single-Keypad-Mobile/dp/B01N316KIR,Kechaoda K66 1.44 inch QQVGA Display Slim Card Size GSM Single SIM Keypad Mobile (Silver)
B01I9HNOGW,"8,000.00",http://www.amazon.in/Samsung-Galaxy-DUOS-SM-J210FZDDINS-Gold/dp/B01I9HNOGW,"Samsung Galaxy J2 6 4G DUOS SM-J210FZDDINS (Gold, 8GB)"
B01LCX06U2,"6,688.00",http://www.amazon.in/LYF-LS-5020-Water-10-Black/dp/B01LCX06U2,LYF Water 10 (Black)
B016C82I3A,"9,999.00",http://www.amazon.in/Asus-Zenfone-Laser-Black-RAM/dp/B016C82I3A,"Asus Zenfone 2 Laser (Black, 16 GB)  (3 GB RAM)"
B014D9FVFW,,,Nokia 105 Dual SIM (Black)
B06Y27NB4B,999.00,http://www.amazon.in/blue-red-Set-Two-Mobile/dp/B06Y27NB4B,I KALL (k11 blue +k88 red) Set of Two Mobile Combo
B06Y4PQ1XM,"1,599.00",http://www.amazon.in/K66-Combo-Power-Three-Mobile/dp/B06Y4PQ1XM,"I KALL K66 Combo Power Pack Of Three Mobile- Red,White and Blue"
B01A5LET5U,"6,999.00",http://www.amazon.in/Micromax-Canvas-Nitro-E352-Slate/dp/B01A5LET5U,Micromax Canvas Nitro 3 E352 (Slate Grey)
B015J6B94U,"7,350.00",http://www.amazon.in/Samsung-Galaxy-SM-J200G-DD-Black/dp/B015J6B94U,Samsung Galaxy J2 SM-J200G/DD (Black)
B01LZDA8MU,"41,492.00",http://www.amazon.in/Apple-iPhone-6s-Silver-32GB/dp/B01LZDA8MU,"Apple iPhone 6s (Silver, 32GB)"
B0122LUUQS,"6,943.00",http://www.amazon.in/Micromax-Sliver-5-Q450-Black/dp/B0122LUUQS,Micromax Sliver 5 Q450 (Black)
B07281SSM4,"5,159.00",http://www.amazon.in/Honor-Bee-4G-VoLTE-Black/dp/B07281SSM4,Honor Bee 2 4G VoLTE (Black)
B01NCN78PO,"28,599.00",http://www.amazon.in/Moto-Play-Lunar-Gray-RAM/dp/B01NCN78PO,"Moto Z2 Play (Lunar Gray, 64 GB) (4 GB RAM)"
B00G0OKXKM,"1,949.00",http://www.amazon.in/Gionee-L700-Silver/dp/B00G0OKXKM,Gionee L700 (Silver)
B01LXF3SP9,"41,399.00",http://www.amazon.in/Apple-iPhone-Rose-Gold-32GB/dp/B01LXF3SP9,"Apple iPhone 6s (Rose Gold, 32GB)"
B00KWDKL4K,"1,660.00",http://www.amazon.in/Samsung-Guru-Music-SM-B310E-Black/dp/B00KWDKL4K,Samsung Guru Music 2 SM-B310E (Black)
B0114OECEA,"4,999.00",http://www.amazon.in/Karbonn-Titanium-Machfive-White-Blue/dp/B0114OECEA,Karbonn Titanium Machfive (White-Blue)
B01FW517O0,999.00,http://www.amazon.in/Haier-M311-Blue-Black/dp/B01FW517O0,Haier M311 (Blue - Black)
B01JJ8JF40,"7,055.00",http://www.amazon.in/LYF-Water-White-13MP-VoLTE/dp/B01JJ8JF40,LYF Water 8 White 3GB RAM 13MP 4G VoLTE
B06ZZPGGLJ,599.00,http://www.amazon.in/Forme-N8-Black-Camera-Flash/dp/B06ZZPGGLJ,Forme N8 Black Camera with Flash | Dual SIM Phone
B01M8NLMHP,"10,998.00",http://www.amazon.in/Asus-Zenfone-ZC520TL-4G110IN-Gold-32GB/dp/B01M8NLMHP,"Asus Zenfone 3 Max ZC520TL-4G110IN (Gold, 32GB)"
B01BBRBQ2Q,599.00,http://www.amazon.in/Forme-N1-Forme-N1-Black-Blue/dp/B01BBRBQ2Q,Forme-N1-Black+Blue
B013EIM5G6,,,"Moto G 3rd Generation (Black, 16GB)"
B072FQZ19W,"12,490.00",http://www.amazon.in/Y55s-1610-Matte-Black-Promotion/dp/B072FQZ19W,Vivo Y55S (Matte Black) with offers
B01MQO6G1X,"30,789.00",http://www.amazon.in/LG-LGH990DS-V20-Titan/dp/B01MQO6G1X,LG V20 LGH990DS (Titan)
B00U3L4UOI,"6,999.00",http://www.amazon.in/Micromax-Canvas-Selfie-A255-Blue/dp/B00U3L4UOI,"Micromax Canvas Selfie A255 (Blue, 16GB)"
B071ZFLHSM,"10,490.00",http://www.amazon.in/Lenovo-K6-Power-Silver-RAM/dp/B071ZFLHSM,"Lenovo K6 Power (Silver, 32 GB) (3 GB RAM)"
B01N1TYYXM,"58,999.00",http://www.amazon.in/Apple-iPhone-7-Red-128GB/dp/B01N1TYYXM,"Apple iPhone 7 (Red, 128GB)"
B01IP04160,"7,999.00",http://www.amazon.in/Tcl-562-TCL-Dark-Grey/dp/B01IP04160,TCL 562 (Dark Grey)
B071DSP14V,965.00,http://www.amazon.in/Videocon-Raga2-V2WA-Raga-2/dp/B071DSP14V,Videocon Raga 2
B0722CR85R,"5,799.00",http://www.amazon.in/Intex-Aqua-Crystal-Black/dp/B0722CR85R,Intex Aqua Crystal+ (Black)
B01LXMHIOY,"68,990.00",http://www.amazon.in/Apple-iPhone-Plus-Rose-128GB/dp/B01LXMHIOY,"Apple iPhone 7 Plus (Rose Gold, 128GB)"
B00RK31DY2,"1,549.00",http://www.amazon.in/Intex-Turbo-S5-Champagne-White/dp/B00RK31DY2,Intex Turbo S5 (Champagne White)
B0104ZR8E6,,,"Mi 4i (White, 16GB)"
B01M2YQ5TM,"8,999.00",http://www.amazon.in/Honor-Holly-3-Black-16GB/dp/B01M2YQ5TM,"Honor Holly 3  (Black, 16GB)"
B01LZZ0M9E,"1,029.00",http://www.amazon.in/Kechaoda-K66-credit-Bluetooth-CHARGER/dp/B01LZZ0M9E,Kechaoda K66 Mini ultra slim credit card size Mobile phone With Bluetooth MP3 FM ** GOLD Colour **** FREE CHARGER WORTH 100 RS/- **
B073Q1HSYT,"11,499.00",http://www.amazon.in/Lenovo-Power-Grey-Dark-RAM/dp/B073Q1HSYT,"Lenovo K6 Power (Grey / Dark Grey, 32 GB) (4 GB RAM)"
B01LZKSTJB,"63,900.00",http://www.amazon.in/Apple-iPhone-Plus-Black-32GB/dp/B01LZKSTJB,"Apple iPhone 7 Plus (Black, 32GB)"
B01M5H8AHV,"1,080.00",http://www.amazon.in/Infocus-F130-Dual-Display-Battery/dp/B01M5H8AHV,"Infocus F130 Dual Sim 2.8"" Big Display 1500 mAh Battery - Black"
B01LN745YK,,,Lava P7+ (White-Gold)
B01IKOMAZU,,,Panasonic T44 (Electric Blue) 1GB
B01ECG01GU,,,Micromax E451 Canvas Pulse 4G Grey
B01N5TRTTD,604.00,http://www.amazon.in/Arya-Care-Callbar-B310E-Green/dp/B01N5TRTTD,Arya Care Callbar B310E (Blue Green)
B00BBKWZG0,"7,999.00",http://www.amazon.in/Blackberry-Z10-2Gb-Black-Lte/dp/B00BBKWZG0,"Blackberry Z10 16 Gb, 2Gb Black 4G Lte"
B01H4U80OG,"13,539.00",http://www.amazon.in/Sony-Xperia-XA-Dual-White/dp/B01H4U80OG,Sony Xperia XA Dual (White)
B01ET6LXRE,999.00,http://www.amazon.in/Haier-M311-Red/dp/B01ET6LXRE,Haier M311 (Red)
B01N7MJXYC,"4,268.00",http://www.amazon.in/Karbonn-Smart-4G-VoLTE-Sandstone/dp/B01N7MJXYC,Karbonn K9 Smart 4G VoLTE (Black Sandstone)
B01N43LKWI,"5,010.00",http://www.amazon.in/Karbonn-K9-Viraat-Champagne-VoLte/dp/B01N43LKWI,Karbonn K9 Viraat (Champagne) 4G VoLte
B00MOFSZCO,"1,298.00",http://www.amazon.in/Karbonn-K-Phone-1-White-Champagne/dp/B00MOFSZCO,Karbonn K Phone 1 (White-Champagne)
B01N6O3LCO,"7,459.00",http://www.amazon.in/LYF-Water-7S-Lyf-Black/dp/B01N6O3LCO,Lyf Water 7S (Black)
B01I9J3MDU,"9,079.00",http://www.amazon.in/Gionee-F103-Pro-Gold/dp/B01I9J3MDU,"Gionee F103 Pro, Gold"
B01K1R7MDE,"11,900.00",http://www.amazon.in/Samsung-Galaxy-Max-Tablet-Calling/dp/B01K1R7MDE,"Samsung Galaxy J Max Tablet (7 inch, 8GB,4G+Wi-Fi with Voice Calling), Black"
B01N9IIKBC,"8,300.00",http://www.amazon.in/Asus-Zenfone-5-5-LTE-Black/dp/B01N9IIKBC,"Asus Zenfone Go 5.5 LTE (Black, 16 GB)  (2 GB RAM)"
B01MT81O2B,881.00,http://www.amazon.in/Intex-Eco-105-Black/dp/B01MT81O2B,Intex Eco 105 (Black)
B01LWVTJ9X,"5,990.00",http://www.amazon.in/Goodone-Z7-Supported-Marshmallow-Smartphone/dp/B01LWVTJ9X,Goodone Z7+7 Android 4G Smart Phone All 4G Sim Supported ( Jio Sim Not Support ) 5.5 Inch IPS QHD Display 6.0 Marshmallow 2 GB RAM 16 GB Internal Memory Dual SIM Dual Camera with Dual Flash Light Smartphone (Gold)
B06XKBB7VN,"26,900.00",http://www.amazon.in/Samsung-Galaxy-SM-A520FZKDINS-32GB-Black/dp/B06XKBB7VN,"Samsung Samsung Galaxy A5 SM-A520FZKDINS,32GB (Black Sky) SM-A520FZKDINS (Black Sky)"
B073TSYJJZ,998.00,http://www.amazon.in/Micromax-X424-White-Grey/dp/B073TSYJJZ,Micromax X424 (White+Grey)
B01H72WJD4,,,Aqua Mist - 2.8 Inch Display Dual SIM Basic Keypad Mobile Phone with 2100 mAh Battery and Selfie Camera Feature - Rose Gold
B01N2VVWNV,"4,599.00",http://www.amazon.in/Intex-Aqua-Power-M-Champagne/dp/B01N2VVWNV,Intex Aqua Power M (Champagne)
B01MDLQOE0,"1,559.00",http://www.amazon.in/Lava-Trio-KKT-Black-Wine/dp/B01MDLQOE0,Lava KKT Trio+ (Black-Wine)
B017KDPH9I,"10,999.00",http://www.amazon.in/Asus-Zenfone-ZE551ML-Silver-RAM/dp/B017KDPH9I,"Asus Zenfone 2 ZE551ML (Silver, 32 GB)  (4 GB RAM)"
B06Y44L33B,"19,398.00",http://www.amazon.in/Sony-Xperia-XA1-Dual-Pink/dp/B06Y44L33B,"Sony Xperia XA1 Dual (Pink, 32GB)"
B01C2T6I3Y,,,"Xiaomi Redmi Note 3 (Silver, 16GB)"
B01C8B7A7Y,499.00,http://www.amazon.in/IKALL-K99-Dua-Mobile-Blue/dp/B01C8B7A7Y,IKALL K99 Dua Sim Mobile (Blue)
B06XW8C84D,,,"Nubia N1 (Gold, 64GB)"
B01ET6LX92,"1,499.00",http://www.amazon.in/Haier-T20-Golden/dp/B01ET6LX92,Haier T20 (Golden)
B00CL8XCE0,,,"Apple iPhone 4S (Black, 16GB)"
B01LHVHWMY,"1,100.00",http://www.amazon.in/Kechaoda-K116-Display-Charging-EARPHONE/dp/B01LHVHWMY,"Kechaoda K116 1.44 inch QQVGA Display Slim Card Size GSM Single SIM Keypad Mobile (Corel Pink) (Only Mobile Phone & Charging Cable in Box, NO CHARGER OR EARPHONE)"
B01MSFMX8Y,"6,499.00",http://www.amazon.in/Zopo-Color-F2-fingerprint-Replacement/dp/B01MSFMX8Y,"Zopo Color F2 - 4G VoLTE (Rose Gold, 2GB RAM + 16 GB ROM, 5.5"" HD IPS, Multi function fingerprint Scanner, 365 Days Replacement Warranty)"
B0733D5LP8,"3,599.00",http://www.amazon.in/Intex-Aqua-Power-M-Grey/dp/B0733D5LP8,Intex Aqua Power M (Grey)
B01N7IZM1H,"13,298.00",http://www.amazon.in/Lenovo-K6-Note-Silver/dp/B01N7IZM1H,Lenovo K6 Note (Silver)
B01M243DTK,"1,559.00",http://www.amazon.in/Lava-Trio-KKT-Black-Gold/dp/B01M243DTK,Lava KKT Trio+ (Black-Gold)
B00GSR4WCG,"1,280.00",http://www.amazon.in/Karbonn-Jumbko-K9-Black-Red/dp/B00GSR4WCG,Karbonn Jumbko K9 - Black - Red
B01JIZ2HDA,,,Intex Eco Plus  (Black-Grey)
